trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S107_5_1,S107,5,1,S,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_5_4_S_filler_5_night_sun_busy_ORIG.jpg,Ignore,2026-01-10T12:09:53.773,1768014593.7737637,0.0,0,0,,,S,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S107_5_2,S107,5,2,3,match,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_5_15_3_match_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-10T12:09:56.370,1768014596.370515,2.5967514514923096,156,312,2026-01-10T12:09:57.780,1.4095218181610107,3,3,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S107\5\M_5_15_3_match_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,M_5_15_3_match_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,True,False,,312.0,611.0,0.0,367.0,499.0,3.9767536935653722,3.9767536935653722,192.0,311.0,559.0,568.0,6.629801111111112,6.566149166666667,6.597975138888889,5.546200000000001,5.34268,5.444439999999999,5.4954,5.299,5.3972,0.16344398466117888,0.1863297856341218,0.1748316892086906,0.1711063562992757,0.1929820865324539,0.18199146156393395
S107_5_3,S107,5,3,G,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,brightness,45.47,,,,,M_5_22_G_filler_0_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-10T12:09:58.959,1768014598.9590096,5.185245990753174,311,622,,,G,0,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S107_5_4,S107,5,4,L,filler,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_5_17_L_filler_2_night_rain_busy_ORIG.jpg,Ignore,2026-01-10T12:10:01.562,1768014601.5626786,7.788914918899536,467,935,,,L,2,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S107_5_5,S107,5,5,E,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,,,,,,,M_5_10_E_filler_5_night_sun_empty_ORIG.jpg,Ignore,2026-01-10T12:10:04.151,1768014604.151865,10.378101348876951,623,1245,,,E,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S107_5_6,S107,5,6,0,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-10T12:10:06.741,1768014606.7412417,12.967477798461914,778,1556,2026-01-10T12:10:08.002,1.2609472274780271,0,6,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S107\5\M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,True,False,,1556.0,1855.0,0.0,1590.0,1686.0,4.2569897915951085,4.2569897915951085,1436.0,1555.0,1746.0,1755.0,7.005134999999999,7.134251666666667,7.069693333333333,5.65629,5.758979999999999,5.707635000000001,5.6218,5.711,5.6664,0.1925508930234748,0.19277027653682913,0.19266158645259474,0.19747442411887836,0.19949557895700806,0.19849422982986528
S107_5_7,S107,5,7,L,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_1_L_filler_5_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-10T12:10:09.330,1768014609.330272,15.5565083026886,933,1867,,,L,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S107_5_8,S107,5,8,6,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_5_35_6_unmatch_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-10T12:10:11.917,1768014611.917023,18.143259286880493,1089,2177,2026-01-10T12:10:13.651,1.7340881824493408,6,4,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S107\5\M_5_35_6_unmatch_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,M_5_35_6_unmatch_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,True,False,,2177.0,2476.0,0.0,2258.0,2402.0,4.130884377145934,4.130884377145934,2057.0,2176.0,2462.0,2471.0,6.711399166666666,6.852140555555555,6.781769861111112,5.4849000000000006,5.450259999999999,5.46758,5.473999999999999,5.447799999999999,5.4622,0.1827486543727406,0.20459016334960375,0.19378272752177966,0.18437275684814364,0.20494917524961587,0.1945760307612261
S107_5_9,S107,5,9,U,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_29_U_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-10T12:10:14.513,1768014614.513674,20.739910364151,1244,2489,,,U,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S107_5_10,S107,5,10,1,match,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,,,,,,,M_5_27_1_match_1_night_sun_busy_ORIG.jpg,Match,2026-01-10T12:10:17.101,1768014617.1016374,23.327873706817627,1400,2799,2026-01-10T12:10:18.503,1.4014041423797607,1,1,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S107\5\M_5_27_1_match_1_night_sun_busy_ORIG.jpg,M_5_27_1_match_1_night_sun_busy_ORIG.jpg,True,False,,2799.0,3098.0,0.0,2854.0,2978.0,3.942697705494795,3.942697705494795,2679.0,2798.0,3038.0,3047.0,6.099207083333334,6.006868333333333,6.053037708333333,5.83406,5.65784,5.74595,5.8036,5.6148,5.7092,0.04347238578894518,0.058104874947317205,0.05073282591822613,0.04846647757560292,0.06527000619568546,0.056804157664500435
