frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
600,778,2.505618772220259,1,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.140821620620959,gamma,1.062463363284321,equalization,4.395169456529849,2,2_8_contrast1.141_gamma1.062_equalization4.395.jpg,2,8,1.141,1.062,0.0,0.0,4.395
900,1073,2.2673536081489143,2,pictures\transformed\roomDark_figureBright\E.JPG,gamma,0.6099992985949318,sharpness,0.8508759521695973,equalization,23.34207178246305,1,3_E_gamma0.61_sharpness0.851_equalization23.342.jpg,3,E,0.0,0.61,0.851,0.0,23.342
1500,1690,2.594740170341902,4,pictures\transformed\roomDark_figureBright\9.JPG,brightness,23.02850291234149,contrast,0.8910151286926923,gamma,1.038268071616515,0,5_9_brightness23.029_contrast0.891_gamma1.038.jpg,5,9,0.891,1.038,0.0,23.029,0.0
2100,2312,2.5032049792838458,6,pictures\transformed\roomDark_figureBright\7.JPG,brightness,28.21304810156921,contrast,1.074709465421844,gamma,0.5558937982511011,0,7_7_brightness28.213_contrast1.075_gamma0.556.jpg,7,7,1.075,0.556,0.0,28.213,0.0
2400,2596,2.4950830412588503,7,pictures\transformed\roomDark_figureBright\1.JPG,brightness,21.97215628438742,contrast,1.145157294814781,gamma,0.728321943040067,0,8_1_brightness21.972_contrast1.145_gamma0.728.jpg,8,1,1.145,0.728,0.0,21.972,0.0
3000,3244,2.285105441363728,9,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.087668829295219,gamma,0.9653318307155,sharpness,0.0096163544525438,2,10_1_contrast1.088_gamma0.965_sharpness0.01.jpg,10,1,1.088,0.965,0.01,0.0,0.0
3900,4062,2.200700351021809,12,pictures\transformed\roomDark_figureBright\T.JPG,brightness,9.146588333043278,contrast,1.118423908319098,sharpness,0.2188766167240737,1,13_T_brightness9.147_contrast1.118_sharpness0.219.jpg,13,T,1.118,0.0,0.219,9.147,0.0
5400,5576,1.9925255282641812,17,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.7930916177463245,sharpness,0.8782374223468823,equalization,4.482887714896698,0,18_2_gamma0.793_sharpness0.878_equalization4.483.jpg,18,2,0.0,0.793,0.878,0.0,4.483
6000,6240,1.753447570668464,19,pictures\transformed\roomDark_figureBright\S.JPG,contrast,0.8101799236124348,sharpness,0.497727556896555,equalization,26.328304092033,1,20_S_contrast0.81_sharpness0.498_equalization26.328.jpg,20,S,0.81,0.0,0.498,0.0,26.328
6300,6559,2.7188852044382656,20,pictures\transformed\roomDark_figureBright\0.JPG,brightness,3.118140974268295,contrast,0.9247708856316827,gamma,0.712171221525465,0,21_0_brightness3.118_contrast0.925_gamma0.712.jpg,21,0,0.925,0.712,0.0,3.118,0.0
10500,10713,2.125104341118764,34,pictures\transformed\roomDark_figureBright\1.JPG,contrast,0.8302177501522615,gamma,0.9759550189967192,sharpness,0.6716556045313089,0,35_1_contrast0.83_gamma0.976_sharpness0.672.jpg,35,1,0.83,0.976,0.672,0.0,0.0
11100,11362,2.064191636215797,36,pictures\transformed\roomDark_figureBright\C.JPG,contrast,0.8768738994002553,sharpness,0.2194954161550111,equalization,27.44014986615067,1,37_C_contrast0.877_sharpness0.219_equalization27.44.jpg,37,C,0.877,0.0,0.219,0.0,27.44
13200,13459,2.1193121606587275,43,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.051454251462937,gamma,0.7225284552308567,equalization,8.144927015022663,0,44_0_contrast1.051_gamma0.723_equalization8.145.jpg,44,0,1.051,0.723,0.0,0.0,8.145
