,Unnamed: 0,image_name,diopter,average_diopter,grid_number
0,1,39_2_gamma0.56_contrast0.84_sharpness0.86.jpg,3.652063847064502,2.9897435949000193,18
1,3,2_S_gamma0.55_contrast0.89_sharpness0.97.jpg,2.055181455238152,2.9897435949000193,18
2,9,3_C_gamma0.55_contrast0.89_sharpness0.74.jpg,2.142382559117191,2.9897435949000193,18
3,10,14_E_gamma0.55_contrast0.86_sharpness0.81.jpg,2.536494638706708,2.9897435949000193,18
4,13,14_7_gamma0.64_contrast0.82_sharpness0.72.jpg,2.62280469900342,2.9897435949000193,18
5,31,5_1_gamma0.62_contrast0.9_sharpness0.66.jpg,3.958318111801904,2.9897435949000193,18
6,37,28_S_gamma0.64_contrast0.84_sharpness0.83.jpg,2.328514971467168,2.9897435949000193,18
7,38,4_P_gamma0.63_contrast0.87_sharpness0.69.jpg,3.133825604866956,2.9897435949000193,18
8,71,12_9_gamma0.58_contrast0.89_sharpness0.9.jpg,2.89250682027169,2.9897435949000193,18
9,72,19_3_gamma0.52_contrast0.88_sharpness0.75.jpg,3.026564937655595,2.9897435949000193,18
10,80,18_1_gamma0.64_contrast0.87_sharpness0.87.jpg,2.901080675758077,2.9897435949000193,18
11,81,34_Q_gamma0.59_contrast0.82_sharpness0.72.jpg,,2.9897435949000193,18
12,88,14_B_gamma0.63_contrast0.91_sharpness0.98.jpg,2.595977921563147,2.9897435949000193,18
13,90,23_S_gamma0.51_contrast0.91_sharpness0.67.jpg,2.85055189625173,2.9897435949000193,18
14,91,19_T_gamma0.55_contrast0.92_sharpness0.73.jpg,2.63862791815806,2.9897435949000193,18
15,102,23_0_gamma0.54_contrast0.86_sharpness0.96.jpg,2.950613332958221,2.9897435949000193,18
16,111,42_9_gamma0.65_contrast0.8_sharpness0.96.jpg,2.705483284824755,2.9897435949000193,18
17,124,37_C_gamma0.61_contrast0.86_sharpness0.96.jpg,2.775200195972921,2.9897435949000193,18
18,131,34_C_gamma0.52_contrast0.83_sharpness1.0.jpg,2.155029214239683,2.9897435949000193,18
19,134,26_I_gamma0.51_contrast0.84_sharpness0.73.jpg,2.159261449443251,2.9897435949000193,18
20,139,13_E_gamma0.69_contrast0.9_sharpness0.96.jpg,2.756482607427232,2.9897435949000193,18
21,141,31_P_gamma0.56_contrast0.89_sharpness0.78.jpg,2.689921055785228,2.9897435949000193,18
22,167,6_E_gamma0.65_contrast0.82_sharpness0.99.jpg,4.147745996951878,2.9897435949000193,18
23,168,14_C_gamma0.5_contrast0.8_sharpness0.77.jpg,5.472734628525749,2.9897435949000193,18
24,173,8_2_gamma0.54_contrast0.9_sharpness0.9.jpg,2.502517497980937,2.9897435949000193,18
25,176,29_9_gamma0.53_contrast0.83_sharpness0.75.jpg,3.097951934392562,2.9897435949000193,18
26,202,14_7_gamma0.51_contrast0.84_sharpness0.67.jpg,2.167159947481667,2.9897435949000193,18
27,205,7_E_gamma0.64_contrast0.84_sharpness0.95.jpg,2.089162552088465,2.9897435949000193,18
28,208,38_E_gamma0.67_contrast0.86_sharpness0.78.jpg,2.482999201085559,2.9897435949000193,18
29,211,1_3_gamma0.57_contrast0.84_sharpness0.93.jpg,5.869222885709914,2.9897435949000193,18
30,218,37_I_gamma0.66_contrast0.84_sharpness0.77.jpg,2.655215526348202,2.9897435949000193,18
31,275,39_8_gamma0.63_contrast0.92_sharpness0.74.jpg,2.009621274763955,2.9897435949000193,18
32,288,38_P_gamma0.5_contrast0.93_sharpness0.7.jpg,2.799609335024792,2.9897435949000193,18
33,289,41_S_gamma0.65_contrast0.82_sharpness0.86.jpg,3.014621501010671,2.9897435949000193,18
34,296,6_S_gamma0.65_contrast0.86_sharpness0.77.jpg,2.911530317612951,2.9897435949000193,18
35,305,36_2_gamma0.56_contrast0.9_sharpness0.99.jpg,3.003748356602871,2.9897435949000193,18
36,321,8_I_gamma0.6_contrast0.84_sharpness0.99.jpg,3.049120737747203,2.9897435949000193,18
37,330,22_0_gamma0.53_contrast0.85_sharpness0.74.jpg,3.4484474464127,2.9897435949000193,18
38,333,21_I_gamma0.53_contrast0.93_sharpness0.77.jpg,2.677387859875004,2.9897435949000193,18
39,353,19_9_gamma0.57_contrast0.81_sharpness0.74.jpg,3.428559951116035,2.9897435949000193,18
40,355,39_I_gamma0.65_contrast0.86_sharpness0.87.jpg,3.39590615547237,2.9897435949000193,18
