trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used
S108_9_1,S108,9,1,G,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,,,,,,,M_9_41_G_filler_1_night_sun_empty_ORIG.jpg,Ignore,2026-01-10T14:19:13.766,1768022353.7668035,0.0,0,0,,,G,1,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_2,S108,9,2,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_9_42_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-10T14:19:16.381,1768022356.3812697,2.6144661903381348,157,314,2026-01-10T14:19:17.754,1.372891902923584,8,8,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\9\M_9_42_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,M_9_42_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg
S108_9_3,S108,9,3,A,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_9_4_A_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-10T14:19:18.969,1768022358.9696188,5.202815294265747,312,624,,,A,1,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_4,S108,9,4,P,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_9_20_P_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-10T14:19:21.580,1768022361.5801814,7.813377857208252,469,938,,,P,4,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_5,S108,9,5,F,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,,,,,,,M_9_28_F_filler_6_night_rain_empty_ORIG.jpg,Ignore,2026-01-10T14:19:24.168,1768022364.1681585,10.401355028152466,624,1248,,,F,6,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_6,S108,9,6,C,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_9_40_C_filler_2_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-10T14:19:26.774,1768022366.7748542,13.008050680160522,780,1561,,,C,2,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_7,S108,9,7,9,unmatch,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,brightness,46.88,,,,,M_9_25_9_unmatch_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-10T14:19:29.362,1768022369.3620114,15.595207929611206,936,1871,2026-01-10T14:19:30.779,1.417879343032837,9,5,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\9\M_9_25_9_unmatch_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,M_9_25_9_unmatch_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg
S108_9_8,S108,9,8,U,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_9_45_U_filler_5_night_sun_busy_ORIG.jpg,Ignore,2026-01-10T14:19:31.950,1768022371.950659,18.183855533599854,1091,2182,,,U,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_9,S108,9,9,S,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_9_9_S_filler_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-10T14:19:34.554,1768022374.5543473,20.787543773651123,1247,2495,,,S,3,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png
S108_9_10,S108,9,10,2,unmatch,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,,,,,,,M_9_5_2_unmatch_7_night_sun_busy_ORIG.jpg,Mismatch,2026-01-10T14:19:37.143,1768022377.1435487,23.376745223999023,1403,2805,2026-01-10T14:19:38.454,1.3106780052185059,2,7,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S108\9\M_9_5_2_unmatch_7_night_sun_busy_ORIG.jpg,M_9_5_2_unmatch_7_night_sun_busy_ORIG.jpg
