Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.125623203825138,gamma,0.5957197391569136,sharpness,0.75507330278866,2,2_I_contrast1.126_gamma0.596_sharpness0.755.jpg,600,2,I,1.126,0.596,0.755,0,0
3,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.8476331720211064,gamma,0.7863049628021057,sharpness,0.6981081778860989,2,4_P_contrast0.848_gamma0.786_sharpness0.698.jpg,1200,4,P,0.848,0.786,0.698,0,0
7,pictures\transformed\roomDark_figureBright\2.JPG,brightness,18.44248950806247,gamma,0.6770855582927034,sharpness,0.005289056078947373,0,8_2_brightness18.442_gamma0.677_sharpness0.005.jpg,2400,8,2,0,0.677,0.005,18.442,0
16,pictures\transformed\roomDark_figureBright\P.JPG,gamma,0.5411238320552191,sharpness,0.4931744239060097,equalization,13.69696204070835,1,17_P_gamma0.541_sharpness0.493_equalization13.697.jpg,5100,17,P,0,0.541,0.493,0,13.697
21,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.9649851751556042,gamma,0.9753229114712783,equalization,20.67108570628871,2,22_8_contrast0.965_gamma0.975_equalization20.671.jpg,6600,22,8,0.965,0.975,0,0,20.671
23,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.5608313657149624,sharpness,0.2435220312599232,equalization,22.22975181821371,2,24_8_gamma0.561_sharpness0.244_equalization22.23.jpg,7200,24,8,0,0.561,0.244,0,22.23
24,pictures\transformed\roomDark_figureBright\9.JPG,brightness,14.11244368611567,gamma,0.6193213154784167,sharpness,0.7547702742536406,0,25_9_brightness14.112_gamma0.619_sharpness0.755.jpg,7500,25,9,0,0.619,0.755,14.112,0
31,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.191227905649872,gamma,1.003364032679721,equalization,29.32039266221125,1,32_P_contrast1.191_gamma1.003_equalization29.32.jpg,9600,32,P,1.191,1.003,0,0,29.32
34,pictures\transformed\roomDark_figureBright\2.JPG,brightness,2.400942531938787,contrast,1.026250677588727,sharpness,0.5085725392288507,2,35_2_brightness2.401_contrast1.026_sharpness0.509.jpg,10500,35,2,1.026,0,0.509,2.401,0
37,pictures\transformed\roomDark_figureBright\E.JPG,brightness,23.98160041121463,contrast,1.064330873355776,sharpness,0.1564504031555006,1,38_E_brightness23.982_contrast1.064_sharpness0.156.jpg,11400,38,E,1.064,0,0.156,23.982,0
43,pictures\transformed\roomDark_figureBright\B.JPG,brightness,0.1019400744297638,contrast,0.8025476234916106,sharpness,0.9065743493704487,1,44_B_brightness0.102_contrast0.803_sharpness0.907.jpg,13200,44,B,0.803,0,0.907,0.102,0
