trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S03_7_1,S03,7,1,G,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_19_G_filler_6_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-08T17:59:00.617,1767862740.617856,0.0,0,0,,,G,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_7_2,S03,7,2,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,brightness,45.47,,,,,M_7_2_4_match_4_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T17:59:04.467,1767862744.467342,3.8494858741760254,231,462,2026-01-08T17:59:05.532,1.06508207321167,4,4,t,1,Hit,正解(一致),True,True,no_diopter_onset,462.0,761.0,1.620283355153149,,,,,,,,,,,,,,,,,,,,,,,
S03_7_3,S03,7,3,T,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,brightness,36.09,,,,,M_7_17_T_filler_9_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T17:59:08.346,1767862748.3465056,7.728649616241455,464,927,,,T,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_7_4,S03,7,4,Q,filler,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_7_20_Q_filler_4_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T17:59:12.207,1767862752.2078636,11.590007543563845,695,1391,,,Q,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_7_5,S03,7,5,2,match,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_7_29_2_match_2_day_rain_empty_ORIG.jpg,Match,2026-01-08T17:59:16.052,1767862756.052978,15.43512201309204,926,1852,2026-01-08T17:59:17.175,1.122724533081055,2,2,t,1,Hit,正解(一致),True,False,,1852.0,2151.0,0.0,1907.0,1907.0,1.7344940567561145,1.7344940567561145,1897.0,1906.0,1967.0,1976.0,4.1902,4.119300000000001,4.15475,4.059,3.7336,3.8963,4.029,3.565,3.817,0.031311154598825774,0.09363241327410014,0.0622059088994524,0.038470717388191494,0.13456169737576792,0.08129249654010465
S03_7_6,S03,7,6,D,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_7_13_D_filler_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T17:59:19.910,1767862759.9103308,19.2924747467041,1158,2315,,,D,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_7_7,S03,7,7,S,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,,,,,,,M_7_4_S_filler_6_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T17:59:23.755,1767862763.7558124,23.13795638084412,1388,2777,,,S,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_7_8,S03,7,8,7,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,brightness,35.62,,,,,M_7_14_7_unmatch_4_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-08T17:59:27.618,1767862767.6184273,27.000571250915527,1620,3240,2026-01-08T17:59:28.676,1.0576918125152588,7,4,b,1,Correct Rejection,正解(不一致),True,True,no_diopter_onset,3240.0,3539.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
S03_7_9,S03,7,9,G,filler,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_7_21_G_filler_9_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T17:59:31.472,1767862771.4729776,30.855121612548828,1851,3703,,,G,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S03_7_10,S03,7,10,1,match,1,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_41_1_match_1_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-08T17:59:35.320,1767862775.3201275,34.7022716999054,2082,4164,2026-01-08T17:59:36.484,1.1640949249267578,1,1,t,1,Hit,正解(一致),True,True,diopter_increase_too_small,4164.0,4463.0,1.8855592029095662,4176.0,4176.0,2.161512540015001,0.27595333710543457,,,,,,,,,,,,,,,,,,,
