frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
900,1073,2.8335833137789743,2,pictures\transformed\roomDark_figureBright\0.JPG,brightness,8.313447949505846,contrast,1.18126687817051,gamma,0.9085856892089632,0,3_0_brightness8.313_contrast1.181_gamma0.909.jpg,3,0,1.181,0.909,0.0,8.313,0.0
1200,1393,2.7212966717326923,3,pictures\transformed\roomDark_figureBright\1.JPG,brightness,29.2896792894851,gamma,0.7135019368122063,sharpness,0.3128252103576979,0,4_1_brightness29.29_gamma0.714_sharpness0.313.jpg,4,1,0.0,0.714,0.313,29.29,0.0
1500,1676,2.6490323710653287,4,pictures\transformed\roomDark_figureBright\3.JPG,gamma,0.9701073176713932,sharpness,0.3782628522760761,equalization,16.11155823311863,0,5_3_gamma0.97_sharpness0.378_equalization16.112.jpg,5,3,0.0,0.97,0.378,0.0,16.112
3300,3467,2.239143168649273,10,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.077130239245548,gamma,0.7013895493583209,sharpness,0.7484110765462739,1,11_C_contrast1.077_gamma0.701_sharpness0.748.jpg,11,C,1.077,0.701,0.748,0.0,0.0
3600,3773,2.722038779539957,11,pictures\transformed\roomDark_figureBright\8.JPG,gamma,1.0960102736183,sharpness,0.9081433215430535,equalization,30.17847769200895,0,12_8_gamma1.096_sharpness0.908_equalization30.178.jpg,12,8,0.0,1.096,0.908,0.0,30.178
4800,4990,2.5219313417894367,15,pictures\transformed\roomDark_figureBright\T.JPG,contrast,1.152515180068314,sharpness,0.9324434414674924,equalization,10.64889922306121,1,16_T_contrast1.153_sharpness0.932_equalization10.649.jpg,16,T,1.153,0.0,0.932,0.0,10.649
6300,6454,2.1677944998943803,20,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.136173996858897,sharpness,0.6260395593796311,equalization,25.69839757086684,0,21_9_contrast1.136_sharpness0.626_equalization25.698.jpg,21,9,1.136,0.0,0.626,0.0,25.698
7200,7374,2.330545015464617,23,pictures\transformed\roomDark_figureBright\S.JPG,brightness,22.5815246743414,contrast,0.9325411868577528,gamma,1.049814684419126,1,24_S_brightness22.582_contrast0.933_gamma1.05.jpg,24,S,0.933,1.05,0.0,22.582,0.0
8100,8269,2.233438947484938,26,pictures\transformed\roomDark_figureBright\9.JPG,brightness,21.27202632150912,gamma,0.503051455892011,sharpness,0.379398063718547,2,27_9_brightness21.272_gamma0.503_sharpness0.379.jpg,27,9,0.0,0.503,0.379,21.272,0.0
9900,10072,2.2133517082613663,32,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.9597334652167704,gamma,1.038376975130568,sharpness,0.5319772541723019,2,33_T_contrast0.96_gamma1.038_sharpness0.532.jpg,33,T,0.96,1.038,0.532,0.0,0.0
11400,11586,2.3732835521175013,37,pictures\transformed\roomDark_figureBright\3.JPG,gamma,0.7545748873821361,sharpness,0.5783579715660805,equalization,19.70043432634494,0,38_3_gamma0.755_sharpness0.578_equalization19.7.jpg,38,3,0.0,0.755,0.578,0.0,19.7
12600,12748,2.1068560141389474,41,pictures\transformed\roomDark_figureBright\1.JPG,brightness,21.75563240217973,contrast,1.198678017696543,sharpness,0.7681051329855697,2,42_1_brightness21.756_contrast1.199_sharpness0.768.jpg,42,1,1.199,0.0,0.768,21.756,0.0
12900,13070,2.3134217302490865,42,pictures\transformed\roomDark_figureBright\P.JPG,brightness,22.16292463803076,contrast,1.037210263713171,sharpness,0.750082529270671,1,43_P_brightness22.163_contrast1.037_sharpness0.75.jpg,43,P,1.037,0.0,0.75,22.163,0.0
13500,13671,2.553788346039274,44,pictures\transformed\roomDark_figureBright\0.JPG,contrast,0.9848161135150688,sharpness,0.2898699707012067,equalization,17.85280100949849,2,45_0_contrast0.985_sharpness0.29_equalization17.853.jpg,45,0,0.985,0.0,0.29,0.0,17.853
