trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S113_7_1,S113,7,1,I,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\0_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_19_I_filler_0_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-12T13:46:44.361,1768193204.3616004,0.0,0,0,,,I,0,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,0,7.341,6.328,6.8345,19778.02,0.0505611785203979,,6.3265,,,0.0,2.2016028494242073,63.0
S113_7_2,S113,7,2,2,match,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,,,,,,,M_7_40_2_match_2_night_rain_empty_ORIG.jpg,Match,2026-01-12T13:46:46.951,1768193206.9519012,2.5903007984161377,155,311,2026-01-12T13:46:48.181,1.2291560173034668,2,2,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S113\7\M_7_40_2_match_2_night_rain_empty_ORIG.jpg,M_7_40_2_match_2_night_rain_empty_ORIG.jpg,311,6.727,5.796,6.2615,3637.748,0.2748953473412672,6.6861999999999995,5.7903,6.23825,3553.9168,0.0,2.177537281001917,399.0
S113_7_3,S113,7,3,S,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_22_S_filler_8_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-12T13:46:49.572,1768193209.5721974,5.210597038269043,313,625,,,S,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,625,6.56,5.704,6.132,6662.488,0.1500940789686976,6.5628,5.585500000000001,6.07415,4941.2671,0.0,,
S113_7_4,S113,7,4,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_4_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-12T13:46:52.188,1768193212.1885438,7.826943397521973,470,939,2026-01-12T13:46:53.302,1.1138460636138916,1,1,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S113\7\M_7_4_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,M_7_4_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,939,6.907,6.401,6.654,12149.223,0.08230979051088287,6.9122,6.2266,6.5694,,0.0,2.804396084033113,1020.0
S113_7_5,S113,7,5,Q,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_7_38_Q_filler_4_night_rain_empty_ORIG.jpg,Ignore,2026-01-12T13:46:54.782,1768193214.7825077,10.420907258987429,625,1251,,,Q,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1251,6.257,5.461,5.859,3215.1,0.3110323162576592,6.260133333333333,5.438000000000001,5.849066666666667,3663.4842,0.0,,
S113_7_6,S113,7,6,G,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,brightness,46.88,,,,,M_7_3_G_filler_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-12T13:46:57.396,1768193217.3963518,13.034751415252686,782,1564,,,G,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,1564,6.636,5.923,6.2795000000000005,5235.154,0.19101634832518774,6.6450000000000005,5.91,6.2775,5389.210971428572,0.0,,
S113_7_7,S113,7,7,7,unmatch,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_7_37_7_unmatch_3_night_sun_busy_ORIG.jpg,Mismatch,2026-01-12T13:47:00.004,1768193220.0044694,15.642868995666504,939,1877,2026-01-12T13:47:01.170,1.165538311004639,7,3,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S113\7\M_7_37_7_unmatch_3_night_sun_busy_ORIG.jpg,M_7_37_7_unmatch_3_night_sun_busy_ORIG.jpg,1877,6.597,6.04,6.3185,13163.253,0.07596906327030256,6.693600000000001,6.0036000000000005,6.348600000000001,,0.0,2.4722591725067726,1959.0
S113_7_8,S113,7,8,A,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_7_24_A_filler_3_night_rain_busy_ORIG.jpg,Ignore,2026-01-12T13:47:02.625,1768193222.6253045,18.26370406150818,1096,2192,,,A,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2192,6.836,5.991,6.4135,19789.817,0.050531038260737834,6.844200000000001,5.9902,6.4172,,0.0,,
S113_7_9,S113,7,9,7,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_7_35_7_unmatch_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-12T13:47:05.244,1768193225.2449112,20.88331079483032,1253,2506,2026-01-12T13:47:06.621,1.377079725265503,7,3,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S113\7\M_7_35_7_unmatch_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,M_7_35_7_unmatch_3_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,2506,6.685,5.976,6.3305,15805.451,0.06326931132809814,6.7212000000000005,5.9582,6.339700000000001,,0.0,2.2101336392419,2599.0
S113_7_10,S113,7,10,S,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,brightness,43.12,,,,,M_7_28_S_filler_0_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-12T13:47:07.854,1768193227.8548186,23.493218183517456,1410,2819,,,S,0,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,2819,6.079,5.356,5.717499999999999,10616.467,0.0941932942475119,6.065599999999999,5.2818,5.673699999999999,5062.053766666667,0.0,,
