trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S102_1_1,S102,1,1,I,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_1_10_I_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:23:11.472,1767853391.4727926,0.0,0,0,,,I,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_1_2,S102,1,2,9,unmatch,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_1_7_9_unmatch_2_night_rain_busy_ORIG.jpg,Mismatch,2026-01-08T15:23:14.072,1767853394.0727327,2.599940061569214,156,312,2026-01-08T15:23:15.526,1.453848361968994,9,2,b,1,Correct Rejection,正解(不一致),True,False,,312.0,611.0,0.0,383.0,480.0,3.726314039496592,3.726314039496592,192.0,311.0,540.0,549.0,6.1795525,5.895851666666667,6.037702083333333,6.1425600000000005,5.658440000000001,5.900499999999999,6.1288,5.545399999999999,5.847799999999999,0.005986274896118986,0.04026757796654199,0.02272422213611209,0.008212973350416515,0.05944038053874628,0.03145270844971715
S102_1_3,S102,1,3,S,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,,,,,,,M_1_4_S_filler_1_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:23:16.672,1767853396.6723669,5.19957423210144,312,624,,,S,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_1_4,S102,1,4,6,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_1_28_6_unmatch_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-08T15:23:19.272,1767853399.2722266,7.799433946609497,468,936,2026-01-08T15:23:21.169,1.8975186347961424,6,3,b,1,Correct Rejection,正解(不一致),True,False,,936.0,1235.0,0.0,1034.0,1108.0,3.3906526682283955,3.3906526682283955,816.0,935.0,1168.0,1177.0,6.476218888888889,6.163307777777777,6.319763333333333,4.732145,4.15323,4.4426875,4.715,4.1046000000000005,4.429575,0.2693043454539746,0.3261361999517935,0.2970167922954921,0.27195172354513447,0.3340264435926089,0.2990916326508008
S102_1_5,S102,1,5,E,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,,,,,,,M_1_29_E_filler_1_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T15:23:21.868,1767853401.8684614,10.395668745040894,624,1247,,,E,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_1_6,S102,1,6,L,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_1_47_L_filler_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:23:24.470,1767853404.4707508,12.997958183288574,780,1560,,,L,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_1_7,S102,1,7,7,match,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_1_41_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-08T15:23:27.060,1767853407.060969,15.588176488876345,935,1871,2026-01-08T15:23:28.895,1.834194898605347,7,7,t,1,Hit,正解(一致),True,True,no_diopter_onset,1871.0,2170.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
S102_1_8,S102,1,8,G,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,brightness,35.62,,,,,M_1_26_G_filler_6_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T15:23:29.648,1767853409.648062,18.17526936531067,1091,2181,,,G,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_1_9,S102,1,9,R,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,brightness,46.88,,,,,M_1_8_R_filler_7_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:23:32.237,1767853412.2372146,20.764421939849854,1246,2492,,,R,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S102_1_10,S102,1,10,2,match,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_43_2_match_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Match,2026-01-08T15:23:34.841,1767853414.8418984,23.36910581588745,1402,2804,2026-01-08T15:23:36.633,1.7918291091918943,2,2,t,1,Hit,正解(一致),True,False,,2804.0,3103.0,0.0,2899.0,2970.0,9.867970977039468,9.867970977039468,2684.0,2803.0,3030.0,3039.0,6.2208675,5.853658333333334,6.037262916666666,4.87886,4.389819999999999,4.63434,4.811200000000001,4.351999999999999,4.603400000000001,0.21572674550615317,0.2500723906275137,0.23237731005448037,0.22660304209983553,0.2565333075185178,0.23750214898017719
