trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S111_5_1,S111,5,1,L,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,,,,,,,M_5_36_L_filler_5_night_rain_busy_ORIG.jpg,Ignore,2026-01-11T17:46:34.807,1768121194.8075438,0.0,0,0,,,L,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S111_5_2,S111,5,2,0,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-11T17:46:37.405,1768121197.4051178,2.59757399559021,156,312,2026-01-11T17:46:38.757,1.3519401550292969,0,6,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S111\5\M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,True,False,,312.0,611.0,0.0,385.0,457.0,8.71071892005072,8.71071892005072,375.0,384.0,517.0,526.0,4.909680000000001,4.80266,4.8561700000000005,4.92826,4.5051000000000005,4.716680000000001,4.923399999999999,4.498600000000001,4.7127,-0.003784360691531658,0.061957331978528526,0.02872428271662636,-0.002794479477277215,0.0633107486268026,0.02954385863756842
S111_5_3,S111,5,3,S,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,brightness,45.47,,,,,M_5_6_S_filler_9_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-11T17:46:39.985,1768121199.985933,5.178389310836792,311,621,,,S,9,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S111_5_4,S111,5,4,I,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,,,,,,,M_5_45_I_filler_8_night_rain_empty_ORIG.jpg,Ignore,2026-01-11T17:46:42.596,1768121202.5961597,7.788615703582764,467,935,,,I,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S111_5_5,S111,5,5,1,match,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\1_night_sun_busy.jpg,,,,,,,M_5_27_1_match_1_night_sun_busy_ORIG.jpg,Match,2026-01-11T17:46:45.192,1768121205.1928966,10.385352849960327,623,1246,2026-01-11T17:46:46.497,1.3042640686035156,1,1,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Dark\S111\5\M_5_27_1_match_1_night_sun_busy_ORIG.jpg,M_5_27_1_match_1_night_sun_busy_ORIG.jpg,True,False,,1246.0,1545.0,0.0,1302.0,1446.0,8.77057938296557,8.77057938296557,1292.0,1301.0,1506.0,1515.0,7.01731,6.427326666666666,6.722318333333332,6.23282,5.37132,5.8020700000000005,6.195600000000001,5.319,5.757300000000001,0.11179355052007106,0.16429951695832057,0.1368944890292062,0.11709757727676268,0.17243975981719709,0.14355439380907997
S111_5_6,S111,5,6,P,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_43_P_filler_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-11T17:46:47.788,1768121207.788326,12.98078227043152,779,1558,,,P,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S111_5_7,S111,5,7,S,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,,,,,,,M_5_28_S_filler_3_night_sun_empty_ORIG.jpg,Ignore,2026-01-11T17:46:50.402,1768121210.402382,15.59483814239502,936,1871,,,S,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S111_5_8,S111,5,8,L,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,brightness,43.12,,,,,M_5_19_L_filler_8_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-11T17:46:53.006,1768121213.0064096,18.19886589050293,1092,2184,,,L,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S111_5_9,S111,5,9,9,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-11T17:46:55.612,1768121215.6128266,20.805282831192017,1248,2497,2026-01-11T17:46:56.982,1.3693039417266846,9,4,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Dark\S111\5\M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,True,False,,2497.0,2796.0,0.0,2554.0,2648.0,9.067539008579033,9.067539008579033,2544.0,2553.0,2708.0,2717.0,6.61708,5.9670000000000005,6.29204,5.16938,4.5027800000000004,4.83608,5.136,4.442,4.789,0.2187823027679882,0.2453862912686442,0.23139713034246448,0.2238268239162893,0.2555723143958438,0.2388796002568325
S111_5_10,S111,5,10,U,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_47_U_filler_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-11T17:46:58.215,1768121218.2153172,23.40777349472046,1404,2809,,,U,0,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_night_nocar.png,0_night_nocar.png,False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
