trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used
S05_3_1,S05,3,1,6,match,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_3_31_6_match_6_day_sun_empty_ORIG.jpg,Match,2026-01-09T17:29:47.322,1767947387.322,0.0,0,0,2026-01-09T17:29:48.443,1.1211237907409668,6,6,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\3\M_3_31_6_match_6_day_sun_empty_ORIG.jpg,M_3_31_6_match_6_day_sun_empty_ORIG.jpg
S05_3_2,S05,3,2,I,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_3_16_I_filler_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-09T17:29:49.926,1767947389.9268017,2.604801654815674,156,313,,,I,3,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S05_3_3,S05,3,3,C,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_3_45_C_filler_7_day_sun_empty_ORIG.jpg,Ignore,2026-01-09T17:29:52.520,1767947392.5203655,5.1983654499053955,312,624,,,C,7,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S05_3_4,S05,3,4,0,match,0,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,36.09,,,,,M_3_17_0_match_0_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Match,2026-01-09T17:29:55.111,1767947395.1113937,7.789393663406372,467,935,2026-01-09T17:29:56.043,0.9325869083404541,0,0,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\3\M_3_17_0_match_0_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,M_3_17_0_match_0_day_rain_busy_BRIGHTONLY_brightness36.090.jpg
S05_3_5,S05,3,5,A,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_3_30_A_filler_3_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-09T17:29:57.715,1767947397.7153344,10.39333438873291,624,1247,,,A,3,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S05_3_6,S05,3,6,C,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_3_4_C_filler_2_day_rain_empty_ORIG.jpg,Ignore,2026-01-09T17:30:00.318,1767947400.3180838,12.996083736419678,780,1560,,,C,2,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S05_3_7,S05,3,7,0,unmatch,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_3_47_0_unmatch_2_day_rain_busy_ORIG.jpg,Mismatch,2026-01-09T17:30:02.907,1767947402.9073806,15.585380554199219,935,1870,2026-01-09T17:30:03.805,0.8980388641357422,0,2,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S05\3\M_3_47_0_unmatch_2_day_rain_busy_ORIG.jpg,M_3_47_0_unmatch_2_day_rain_busy_ORIG.jpg
S05_3_8,S05,3,8,J,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,brightness,45.47,,,,,M_3_41_J_filler_5_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T17:30:05.512,1767947405.5121658,18.190165758132935,1091,2183,,,J,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S05_3_9,S05,3,9,D,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_3_29_D_filler_5_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-09T17:30:08.118,1767947408.118965,20.79696488380432,1248,2496,,,D,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
S05_3_10,S05,3,10,I,filler,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,,,,,,,M_3_39_I_filler_5_day_rain_busy_ORIG.jpg,Ignore,2026-01-09T17:30:10.721,1767947410.7216356,23.399635553359985,1404,2808,,,I,5,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./0_day_nocar.png,0_day_nocar.png
