frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
1500,1633,3.04223763556167,4,pictures\transformed\roomBright_figureDark\B.JPG,contrast,0.9427023948841472,gamma,0.7415130650659343,equalization,8.118758285171367,2,5_B_contrast0.94_gamma0.74_equalization8.1.jpg,5,B,0.94,0.74,0.0,0.0,8.1
1800,1936,5.63033113188142,5,pictures\transformed\roomBright_figureDark\3.JPG,brightness,19.84509817237247,sharpness,0.1771713361401861,gamma,0.6099125624116561,2,6_3_brightness20.0_sharpness0.18_gamma0.61.jpg,6,3,0.0,0.61,0.18,20.0,0.0
2700,2831,3.0628253988034366,8,pictures\transformed\roomBright_figureDark\E.JPG,contrast,1.006781469645659,sharpness,0.973378273449996,gamma,1.034378818006767,1,9_E_contrast1.0_sharpness0.97_gamma1.0.jpg,9,E,1.0,1.0,0.97,0.0,0.0
5400,5566,2.893831766472088,17,pictures\transformed\roomBright_figureDark\8.JPG,sharpness,0.6798876346723581,brightness,27.28006846370462,gamma,1.029543502195873,0,18_8_sharpness0.68_brightness27.0_gamma1.0.jpg,18,8,0.0,1.0,0.68,27.0,0.0
6600,6738,2.716637326410249,21,pictures\transformed\roomBright_figureDark\S.JPG,brightness,18.4569827604529,gamma,0.8138018188336634,sharpness,0.0725115885990074,2,22_S_brightness18.0_gamma0.81_sharpness0.073.jpg,22,S,0.0,0.81,0.073,18.0,0.0
7500,7653,2.757296120648732,24,pictures\transformed\roomBright_figureDark\P.JPG,sharpness,0.3304156435836156,contrast,0.8697483847870713,brightness,21.57583329584312,1,25_P_sharpness0.33_contrast0.87_brightness22.0.jpg,25,P,0.87,0.0,0.33,22.0,0.0
9000,9118,1.905954744484719,29,pictures\transformed\roomBright_figureDark\8.JPG,sharpness,0.277808806456123,gamma,1.006043300766372,equalization,4.395054362912841,2,30_8_sharpness0.28_gamma1.0_equalization4.4.jpg,30,8,0.0,1.0,0.28,0.0,4.4
9300,9451,2.3743799439183797,30,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.1396634618436559,contrast,0.9292828929605946,brightness,20.90961744149528,1,31_S_sharpness0.14_contrast0.93_brightness21.0.jpg,31,S,0.93,0.0,0.14,21.0,0.0
13200,13316,2.7057097347626504,43,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.601089411199039,contrast,0.9159373351245906,equalization,29.41241450120229,2,44_T_sharpness0.6_contrast0.92_equalization29.0.jpg,44,T,0.92,0.0,0.6,0.0,29.0
