frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
300,217,2.93166734332931,0,pictures\transformed\roomDark_figureBright\S.JPG,contrast,1.045632681245482,sharpness,0.3899193327103443,equalization,20.68732392527226,2,1_S_contrast1.046_sharpness0.39_equalization20.687.jpg,1,S,1.046,0.0,0.39,0.0,20.687
600,750,2.4760703549842056,1,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.104044461982582,gamma,0.7506842404391959,equalization,23.15716506352089,0,2_3_contrast1.104_gamma0.751_equalization23.157.jpg,2,3,1.104,0.751,0.0,0.0,23.157
900,1112,2.820740948773094,2,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.9314368802800954,gamma,0.9899874621860348,equalization,5.914543065591049,0,3_9_contrast0.931_gamma0.99_equalization5.915.jpg,3,9,0.931,0.99,0.0,0.0,5.915
2400,2563,2.9554275786876687,7,pictures\transformed\roomDark_figureBright\7.JPG,contrast,0.8162780011403906,gamma,0.7698072251946493,equalization,13.46249094862471,2,8_7_contrast0.816_gamma0.77_equalization13.462.jpg,8,7,0.816,0.77,0.0,0.0,13.462
2700,2888,3.2343772278701035,8,pictures\transformed\roomDark_figureBright\1.JPG,brightness,13.19302670907624,gamma,0.8612012242541345,sharpness,0.9930845766501072,0,9_1_brightness13.193_gamma0.861_sharpness0.993.jpg,9,1,0.0,0.861,0.993,13.193,0.0
7800,7965,3.914172613112475,25,pictures\transformed\roomDark_figureBright\E.JPG,brightness,13.54791747583345,contrast,1.127122729770535,sharpness,0.926171759883737,2,26_E_brightness13.548_contrast1.127_sharpness0.926.jpg,26,E,1.127,0.0,0.926,13.548,0.0
8400,8570,3.075975377467841,27,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.02471199905633,gamma,0.672442148912969,sharpness,0.4205088582542275,2,28_E_contrast1.025_gamma0.672_sharpness0.421.jpg,28,E,1.025,0.672,0.421,0.0,0.0
9000,9183,3.488416995052199,29,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.113591048408373,gamma,0.6002979205018221,sharpness,0.8313214305385558,0,30_0_contrast1.114_gamma0.6_sharpness0.831.jpg,30,0,1.114,0.6,0.831,0.0,0.0
11100,11310,2.865154463856583,36,pictures\transformed\roomDark_figureBright\1.JPG,contrast,0.8025089143110077,gamma,0.7056006772824398,sharpness,0.785718247701212,2,37_1_contrast0.803_gamma0.706_sharpness0.786.jpg,37,1,0.803,0.706,0.786,0.0,0.0
12300,12520,3.107438232083301,40,pictures\transformed\roomDark_figureBright\E.JPG,brightness,12.56001076361279,gamma,0.5436002746671931,sharpness,0.1241258331567017,1,41_E_brightness12.56_gamma0.544_sharpness0.124.jpg,41,E,0.0,0.544,0.124,12.56,0.0
13200,13389,2.795052163348026,43,pictures\transformed\roomDark_figureBright\I.JPG,gamma,0.6154428393529148,sharpness,0.5176354068611859,equalization,21.97145823973408,1,44_I_gamma0.615_sharpness0.518_equalization21.971.jpg,44,I,0.0,0.615,0.518,0.0,21.971
