trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S101_5_1,S101,5,1,R,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_5_3_R_filler_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T12:32:42.872,1767843162.8729117,0.0,0,0,,,R,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_2,S101,5,2,9,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-08T12:32:45.470,1767843165.470471,2.5975592136383057,156,312,2026-01-08T12:32:47.197,1.7268669605255127,9,4,b,1,Correct Rejection,正解(不一致),True,False,,312.0,611.0,0.0,389.0,426.0,2.1466665064791086,2.1466665064791086,192.0,311.0,486.0,495.0,3.4110916666666666,3.415089166666667,3.4130904166666665,2.9406000000000003,2.9104599999999996,2.9255299999999997,2.883,2.901,2.9039,0.137929939340045,0.14776456544448474,0.142850132034543,0.154816029081599,0.15053462488900382,0.14918749710825358
S101_5_3,S101,5,3,G,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_5_16_G_filler_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:32:48.057,1767843168.0579371,5.185025453567505,311,622,,,G,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_4,S101,5,4,U,filler,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_29_U_filler_4_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T12:32:50.661,1767843170.6616578,7.788746118545532,467,935,,,U,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_5,S101,5,5,S,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\9_night_rain_busy.jpg,brightness,45.47,,,,,M_5_6_S_filler_9_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:32:53.252,1767843173.2521555,10.379243850708008,623,1246,,,S,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_6,S101,5,6,9,match,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,brightness,46.88,,,,,M_5_44_9_match_9_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T12:32:55.839,1767843175.83989,12.966978311538696,778,1556,2026-01-08T12:32:57.048,1.2088615894317627,9,9,t,1,Hit,正解(一致),True,False,,1556.0,1855.0,0.0,1635.0,1658.0,2.183506438014652,2.183506438014652,1436.0,1555.0,1718.0,1727.0,3.757146666666667,3.7927600000000004,3.774953333333334,3.31263,3.29418,3.303405,3.2776000000000005,3.2158,3.2467000000000006,0.11831230082402963,0.13145572089981977,0.1249150099868785,0.12763586551496517,0.152121410265875,0.13993638773459446
S101_5_7,S101,5,7,U,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_5_47_U_filler_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T12:32:58.444,1767843178.4446208,15.571709156036375,934,1869,,,U,0,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_8,S101,5,8,A,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,brightness,43.12,,,,,M_5_26_A_filler_7_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T12:33:01.033,1767843181.0331576,18.160245895385746,1090,2179,,,A,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_9,S101,5,9,T,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,brightness,46.88,,,,,M_5_5_T_filler_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T12:33:03.621,1767843183.621957,20.74904537200928,1245,2490,,,T,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S101_5_10,S101,5,10,0,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-08T12:33:06.216,1767843186.216737,23.343825340271,1401,2801,2026-01-08T12:33:07.642,1.4255709648132324,0,6,b,1,Correct Rejection,正解(不一致),True,False,,2801.0,3100.0,0.0,2864.0,2901.0,2.1957339832831124,2.1957339832831124,2681.0,2800.0,2961.0,2970.0,3.3568366666666667,3.40958,3.383208333333333,3.15463,3.2438700000000003,3.19925,3.1346,3.2014000000000005,3.168,0.060237267030170266,0.0486012940010206,0.05437393007130796,0.06620419422650894,0.06105737363546231,0.06361072453415757
